date,time,fare,tip,earnings,distance,duration,restaurant_address,points,deliveries_count,dropoff_latitude,dropoff_longitude,restaurant_latitude,restaurant_longitude,weekday,weekday_name,is_weekend,is_holiday,duration_min,speed_mph,part_of_day,earnings_per_mile,earnings_per_hour,tip_pct,driver_binary
2025-06-26,19.0,4.59,18.8,23.39,1.4,23m 38s,Sachi Ramen (Santa Barbara),12,3,34.4192317,-119.7065765,34.4179964,-119.7000379,3,Thursday,False,False,23.633333333333333,3.554301833568406,Evening,16.70714285714286,59.382228490832155,0.8037622915775973,1
2025-06-26,20.0,2.0299999999999994,6.59,8.62,0.75,14m 25s,Sachi Ramen (Santa Barbara),6,1,34.4119172,-119.6914365,34.4179964,-119.7000379,3,Thursday,False,False,14.416666666666666,3.1213872832369947,Evening,11.493333333333332,35.87514450867052,0.7645011600928074,1
2025-06-26,20.5,6.279999999999999,12.62,18.9,4.96,30m 32s,California Pasta,6,2,34.420729,-119.6256038,34.42000538599101,-119.70006437696536,3,Thursday,False,False,30.533333333333335,9.746724890829691,Evening,3.8104838709677415,37.139737991266365,0.6677248677248677,1
2025-03-26,0.5,2.0,5.59,7.59,0.78,15 min 31 s,"Taco Bell, 821 N Milpas St",1,1,34.4211771,-119.5937541,34.4295465,-119.6900785,2,Wednesday,False,False,15.516666666666667,3.016111707841031,Night,9.73076923076923,29.34908700322234,0.7364953886693018,1
2025-03-26,0.5,6.9399999999999995,3.64,10.58,4.63,27 min 24 s,McDonald's (29 N Milpas St),1,1,34.4221319,-119.702667,34.4222683,-119.6802254,2,Wednesday,False,False,27.4,10.13868613138686,Night,2.285097192224622,23.16788321167883,0.3440453686200378,1
2025-03-26,1.0,12.44,0.0,12.44,9.23,23 min 26 s,"McDonald's, Cliff Dr",1,1,34.4374179,-119.8168,34.40277756928841,-119.7224755809584,2,Wednesday,False,False,23.433333333333337,23.633001422475104,Night,1.3477789815817984,31.85206258890469,0.0,1
2025-03-26,1.0,12.44,0.0,12.44,9.23,23 min 26 s,"McDonald's, Cliff Dr",1,1,34.4374179,-119.8168,34.40277756928841,-119.7224755809584,2,Wednesday,False,False,23.433333333333337,23.633001422475104,Night,1.3477789815817984,31.85206258890469,0.0,1
2025-03-26,2.0,18.45,0.0,18.45,7.95,23 min 10 s,Banda Burrito (3614 State St),1,1,34.4092812,-119.6989913,34.440811051331245,-119.7409175039498,2,Wednesday,False,False,23.166666666666668,20.589928057553955,Night,2.320754716981132,47.7841726618705,0.0,1
2025-03-26,10.0,5.05,2.0,7.05,8.94,20m 24s,Chopped NYC (6553 Pardall Rd),1,1,34.4470276,-119.7466465,34.41302553549953,-119.85637804627962,2,Wednesday,False,False,20.4,26.294117647058822,Morning,0.7885906040268457,20.73529411764706,0.2836879432624113,0
2025-03-26,23.5,3.04,3.0,6.04,4.23,15 min 44 s,McDonald's (29 N Milpas St),1,1,34.4221319,-119.702667,34.4222683,-119.6802254,2,Wednesday,False,False,15.733333333333333,16.131355932203395,Night,1.4278959810874703,23.033898305084747,0.4966887417218543,1
2025-09-26,1.5,6.840000000000001,4.21,11.05,2.62,15m 12s,"Taco Bell, 821 N Milpas St",1,1,34.4149116,-119.7134866,34.4295465,-119.6900785,4,Friday,False,False,15.2,10.342105263157896,Night,4.2175572519083975,43.61842105263159,0.3809954751131221,1
2025-09-26,22.5,6.120000000000001,12.48,18.6,5.83,33m 31s,"Taco Bell, 821 N Milpas St",2,1,34.4256257,-119.7088716,34.4295465,-119.6900785,4,Friday,False,False,33.516666666666666,10.43659870711089,Night,3.190394511149228,33.29686723023372,0.6709677419354838,1
2025-09-26,23.5,8.120000000000001,14.27,22.39,4.65,33m 59s,"Taco Bell, 821 N Milpas St",2,2,34.4279799,-119.7211213,34.4295465,-119.6900785,4,Friday,False,False,33.983333333333334,8.20990681706719,Night,4.81505376344086,39.53114271701814,0.637338097364895,1
2025-04-27,8.5,12.63,3.4,16.03,10.21,47 min 24 sec,Little Heart Cafecito,1,1,34.4366449,-119.6368237,34.423526,-119.707082,6,Sunday,True,False,47.4,12.924050632911396,Morning,1.5700293829578844,20.291139240506332,0.2121023081721771,0
2025-04-27,18.0,7.09,11.95,19.04,4.01,29m 23s,7‑Eleven (Montecito St),12,1,34.4403683,-119.7302801,34.41226742768558,-119.6977621609164,6,Sunday,True,False,29.383333333333333,8.188315371525809,Evening,4.748129675810474,38.87918321043675,0.6276260504201681,1
2025-04-27,19.0,2.3099999999999996,7.29,9.6,0.98,10m 21s,Chipotle Mexican Grill (3851 State St),6,1,34.4493,-119.7476694,34.439698635958216,-119.74914917511413,6,Sunday,True,False,10.35,5.681159420289855,Evening,9.79591836734694,55.65217391304349,0.759375,1
2025-04-27,22.5,19.92,6.15,26.07,19.85,43m 02s,Insomnia Cookies,2,2,34.42156817770584,-119.54946914627926,34.41685855569121,-119.6950693741838,6,Sunday,True,False,43.03333333333333,27.676219984508137,Night,1.3133501259445843,36.34856700232378,0.2359033371691599,1
2025-08-27,9.0,4.59,3.0,7.59,7.16,35m 05s,Pressed Acai (651 Paseo Nuevo),1,1,34.4401788,-119.7601391,34.4189876,-119.6999297,2,Wednesday,False,False,35.083333333333336,12.245130641330164,Morning,1.0600558659217876,12.980522565320664,0.3952569169960474,0
2025-08-27,10.5,4.1,2.0,6.1,3.24,18m 43s,Albertsons (0354),3,1,34.4263627,-119.8856178,34.44249063680539,-119.82547960064971,2,Wednesday,False,False,18.716666666666665,10.38646482635797,Morning,1.882716049382716,19.554764024933217,0.3278688524590164,0
2025-08-27,11.0,8.57,0.0,8.57,3.85,13m 08s,IHOP (Hollister Ave),3,1,34.41123158360512,-119.86119536347309,34.4293695,-119.8768978,2,Wednesday,False,False,13.133333333333333,17.588832487309645,Lunch,2.225974025974026,39.152284263959395,0.0,0
2025-08-27,11.5,11.05,2.0,13.05,5.71,27m 56s,Albertsons (0354),3,1,34.4374694,-119.8266186,34.44249063680539,-119.82547960064971,2,Wednesday,False,False,27.933333333333337,12.264916467780427,Lunch,2.285464098073555,28.031026252983292,0.1532567049808429,0
2025-08-27,17.0,4.07,3.0,7.07,2.85,20m 36s,7‑Eleven (Montecito St),6,1,34.3989578,-119.7198409,34.41226742768558,-119.6977621609164,2,Wednesday,False,False,20.6,8.300970873786406,Afternoon,2.480701754385965,20.592233009708735,0.4243281471004243,1
2025-08-27,18.5,19.559999999999995,17.1,36.66,17.43,59m 28s,Nothing Bundt Cakes (Santa Barbara-Goleta),24,3,34.4274779,-119.8866189,34.4417208,-119.8256748,2,Wednesday,False,False,59.46666666666667,17.586322869955154,Evening,2.1032702237521512,36.98878923766816,0.4664484451718495,1
2025-08-27,19.5,5.1,7.41,12.51,4.3,25m 27s,Hana Kitchen (Goleta),12,1,34.4106950633126,-119.86198507511556,34.4132625,-119.856487,2,Wednesday,False,False,25.45,10.13752455795678,Evening,2.9093023255813955,29.49312377210216,0.592326139088729,1
2025-08-27,20.5,4.03,3.0,7.03,5.61,27m 15s,McDonald's (6900 Market Place Drive),6,1,34.4488809,-119.8236667,34.4290307,-119.870121,2,Wednesday,False,False,27.25,12.352293577981651,Evening,1.253119429590018,15.478899082568809,0.4267425320056899,1
2025-07-27,7.0,3.039999999999999,11.25,14.29,6.15,17m 50s,Starbucks (Five Points Center),1,1,34.4260668,-119.7401955,34.43911270835084,-119.75283467693296,6,Sunday,True,False,17.833333333333332,20.69158878504673,Morning,2.3235772357723574,48.0785046728972,0.7872638208537439,0
2025-07-27,11.5,2.0,5.0,7.0,0.66,7m 23s,Jersey Mike's Subs (3325 State Street),3,1,34.4382279,-119.7326361,34.43991581101291,-119.73575738662046,6,Sunday,True,False,7.383333333333334,5.363431151241535,Lunch,10.606060606060606,56.88487584650113,0.7142857142857143,0
2025-07-27,12.5,6.220000000000001,9.0,15.22,8.47,37m 8s,Corazon Cocina (Santa Barbara),6,2,34.4495957,-119.7526935,34.4234746,-119.7069745,6,Sunday,True,False,37.13333333333333,13.685816876122082,Lunch,1.7969303423848877,24.592459605026928,0.5913272010512484,0
2025-07-27,13.0,8.45,17.39,25.84,9.74,41m 10s,Luna Grill - Santa Barbara,3,1,34.4256764,-119.6296829,34.4401289,-119.7523599,6,Sunday,True,False,41.166666666666664,14.195951417004048,Lunch,2.652977412731006,37.66153846153846,0.6729876160990712,0
2025-07-27,18.5,3.0700000000000003,14.3,17.37,1.48,12 min 12 sec,Los Agaves Restaurant (Milpas),6,1,34.4403683,-119.7302801,34.427538,-119.686577,6,Sunday,True,False,12.2,7.278688524590165,Evening,11.736486486486488,85.42622950819674,0.823258491652274,1
2025-07-27,18.5,11.1,19.0,30.1,13.11,59m 23s,California Pizza Kitchen (719 Paseo Nuevo),18,3,34.439878098442186,-119.56705433545224,34.4188553,-119.7005545,6,Sunday,True,False,59.38333333333333,13.246140892506316,Evening,2.2959572845156373,30.412573673870337,0.6312292358803986,0
2025-07-27,19.5,3.5199999999999996,17.57,21.09,3.71,28m 11s,St. Bibiana,6,1,34.4341076,-119.6880816,34.41828329545669,-119.69861404998004,6,Sunday,True,False,28.183333333333337,7.898285038438793,Evening,5.684636118598383,44.89887640449438,0.8330962541488858,0
2025-07-27,20.5,3.0299999999999994,13.47,16.5,0.85,9 min 21 sec,The Win-Dow (Santa Barbara),6,1,34.4226438,-119.6893009,34.4175894,-119.6994583,6,Sunday,True,False,9.35,5.454545454545455,Evening,19.411764705882355,105.88235294117648,0.8163636363636364,1
2025-03-27,11.0,5.02,0.0,5.02,4.0,15m 54s,Vons:3329,3,1,34.4217036,-119.7073816,34.40306188258483,-119.72368951303754,3,Thursday,False,False,15.9,15.094339622641508,Lunch,1.255,18.943396226415093,0.0,0
2025-05-27,0.5,4.029999999999999,4.0,8.03,2.96,18m 57s,Jack in the Box (501 N Milpas St),1,1,34.4085594,-119.7008271,34.4262994,-119.6856795,1,Tuesday,False,False,18.95,9.37203166226913,Night,2.7128378378378377,25.424802110817943,0.4981320049813201,1
2025-05-27,19.5,3.12,3.0,6.12,2.77,16m 58s,Taco Bell (140 N. Fairview),6,1,34.4374179,-119.8168,34.4422877,-119.8303351,1,Tuesday,False,False,16.966666666666665,9.795677799607072,Evening,2.2093862815884475,21.64243614931238,0.4901960784313725,1
2025-05-27,19.5,5.34,20.34,25.68,4.26,26m 21s,Apna Indian Kitchen (Santa Barbara),12,2,34.4417989,-119.6959878,34.4191948,-119.6985613,1,Tuesday,False,False,26.35,9.700189753320682,Evening,6.028169014084507,58.474383301707775,0.7920560747663551,0
2025-09-27,0.0,2.9099999999999993,7.11,10.02,0.74,15m 40s,Jack in the Box (501 N Milpas St),1,1,34.4226438,-119.6893009,34.4262994,-119.6856795,5,Saturday,True,False,15.666666666666666,2.8340425531914892,Night,13.54054054054054,38.37446808510638,0.7095808383233534,1
2025-09-27,1.5,9.07,5.0,14.07,4.65,29m 13s,McDonald's (29 N Milpas St),1,1,34.4132387,-119.6924564,34.42374070774889,-119.67975739730134,5,Saturday,True,False,29.216666666666665,9.54934398174558,Night,3.025806451612903,28.894466628636625,0.355366027007818,1
2025-09-27,22.5,4.06,3.0,7.06,3.13,28m 05s,"Taco Bell, 821 N Milpas St",1,1,34.4158583,-119.6767938,34.4295465,-119.6900785,5,Saturday,True,False,28.083333333333332,6.687240356083086,Night,2.255591054313099,15.083679525222552,0.4249291784702549,1
2025-09-27,23.0,7.040000000000001,15.38,22.42,5.43,46m 57s,Hana Kitchen - State Street,2,2,34.4382279,-119.7326361,34.4168496,-119.6958222,5,Saturday,True,False,46.95,6.939297124600638,Night,4.128913443830571,28.6517571884984,0.6859946476360392,1
2025-04-28,19.5,4.52,0.5,5.02,2.09,18 min 53 sec,Habit Burger & Grill (888 Embarcadero del Norte),6,1,34.4114977,-119.843644,34.4132572,-119.8550767,0,Monday,False,False,18.883333333333333,6.640776699029125,Evening,2.401913875598086,15.950573698146512,0.099601593625498,0
2025-08-28,7.0,4.889999999999999,4.15,9.04,8.22,29m 43s,Peet’s Coffee – Santa Barbara (1040),1,1,34.4114977,-119.843644,34.4402556,-119.7515615,3,Thursday,False,False,29.716666666666665,16.5967470555244,Morning,1.099756690997567,18.25238362310712,0.459070796460177,0
2025-08-28,10.5,4.32,5.99,10.31,5.88,29m 40s,Nothing Bundt Cakes (Santa Barbara-Goleta),3,1,34.4146025,-119.84581,34.442132307258994,-119.82547332569555,3,Thursday,False,False,29.666666666666668,11.892134831460671,Morning,1.7534013605442178,20.85168539325843,0.5809893307468477,0
2025-08-28,11.0,19.61,4.0,23.61,17.6,1h 00m,Albertsons (0354),3,1,34.4555956,-119.6994425,34.44249063680539,-119.82547960064971,3,Thursday,False,False,60.0,17.6,Lunch,1.3414772727272726,23.61,0.169419737399407,0
2025-08-28,12.0,28.05,0.0,28.05,27.17,1h 10m,Sephora US (Lower State),9,1,34.4418142,-119.7489223,34.41936833093828,-119.69923438847756,3,Thursday,False,False,10.0,163.02,Lunch,1.0323886639676112,168.3,0.0,0
2025-08-28,20.5,6.690000000000001,8.02,14.71,4.02,36m 32s,Lazy Acres (Santa Barbara),6,1,34.4238549,-119.6947962,34.4002857,-119.7216572,3,Thursday,False,False,36.53333333333333,6.602189781021898,Evening,3.659203980099503,24.158759124087595,0.5452073419442556,1
2025-08-28,22.5,3.879999999999999,4.16,8.04,7.09,17m 52s,McDonald's (29 N Milpas St),1,1,34.4366449,-119.6368237,34.4222641,-119.6802126,3,Thursday,False,False,17.866666666666667,23.80970149253731,Night,1.1339915373765863,26.999999999999993,0.5174129353233832,1
2025-06-28,2.0,6.030000000000001,10.0,16.03,7.46,26m 43s,Jack in the Box (501 N Milpas St),2,2,34.4498497,-119.7510402,34.4262994,-119.6856795,5,Saturday,True,False,26.716666666666665,16.753587024329384,Night,2.148793565683646,36.0,0.6238303181534622,1
2025-06-28,16.0,4.419999999999998,16.69,21.11,7.32,22m 18s,St. Bibiana,1,2,34.4403437,-119.607993,34.41828329545669,-119.69861404998004,5,Saturday,True,False,22.3,19.69506726457399,Afternoon,2.883879781420765,56.798206278026896,0.7906205589767883,1
2025-06-28,16.5,6.199999999999999,9.0,15.2,1.82,26m 22s,St. Bibiana,12,2,34.424974,-119.7027632,34.41828329545669,-119.69861404998004,5,Saturday,True,False,26.366666666666667,4.1415929203539825,Afternoon,8.35164835164835,34.589127686472814,0.5921052631578948,1
2025-06-28,17.5,4.029999999999999,5.0,9.03,8.97,21m 28s,The Win-Dow (Santa Barbara),6,1,34.439718049351626,-119.79124675977108,34.4175894,-119.6994583,5,Saturday,True,False,21.466666666666665,25.071428571428577,Afternoon,1.006688963210702,25.23913043478261,0.5537098560354374,1
2025-06-28,18.0,3.0199999999999996,11.41,14.43,3.91,16m 52s,"Wingstop, 3849 State St #163",6,3,34.4320312,-119.7264412,34.43951324301522,-119.74909193080344,5,Saturday,True,False,16.866666666666667,13.909090909090908,Evening,3.6905370843989767,51.33201581027667,0.7907137907137908,1
2025-06-28,19.0,3.33,5.0,8.33,2.97,28m 41s,7‑Eleven (Montecito St),6,1,34.4313392,-119.7050663,34.41226742768558,-119.6977621609164,5,Saturday,True,False,28.683333333333337,6.2126670540383495,Evening,2.8047138047138045,17.424753050552003,0.6002400960384153,1
2025-06-28,20.0,5.95,7.71,13.66,4.52,33m 34s,Mandarin Palace,12,2,34.4336255,-119.7921164,34.43908353739146,-119.75253219045725,5,Saturday,True,False,33.56666666666667,8.079443892750742,Evening,3.02212389380531,24.417080436941408,0.5644216691068814,1
2025-03-28,0.0,12.9,0.0,12.9,6.3,25 min 24 s,Jack in the Box (501 N Milpas St),2,2,34.4231777,-119.6610121,34.4262994,-119.6856795,4,Friday,False,False,25.4,14.88188976377953,Night,2.047619047619048,30.472440944881892,0.0,1
2025-03-28,1.0,3.5699999999999994,6.47,10.04,4.55,13 min 14 s,"McDonald's, Cliff Dr",1,1,34.4221319,-119.702667,34.4186019,-119.7430114,4,Friday,False,False,13.233333333333333,20.629722921914357,Night,2.2065934065934063,45.52141057934509,0.6444223107569721,1
2025-03-28,1.5,6.9399999999999995,4.48,11.42,2.27,11 min 40 s,McDonald's (29 N Milpas St),1,1,34.4221319,-119.702667,34.4222683,-119.6802254,4,Friday,False,False,11.666666666666666,11.674285714285714,Night,5.030837004405286,58.73142857142857,0.3922942206654992,1
2025-03-28,2.5,7.44,4.0,11.44,4.47,14 min 00 s,Jack in the Box (501 N Milpas St),1,1,34.4279799,-119.7211213,34.4262994,-119.6856795,4,Friday,False,False,14.0,19.157142857142855,Night,2.559284116331096,49.028571428571425,0.3496503496503497,1
2025-03-28,11.0,9.14,3.94,13.08,9.76,31m 17s,Wendy's (5724 Hollister Ave),3,1,34.4403683,-119.7302801,34.4359505,-119.824232,4,Friday,False,False,31.283333333333335,18.71923281832712,Lunch,1.3401639344262295,25.086840703249862,0.3012232415902141,0
2025-05-28,1.5,10.75,16.77,27.52,15.78,52m 48s,Jack in the Box (501 N Milpas St),2,2,34.4146025,-119.84581,34.4262994,-119.6856795,2,Wednesday,False,False,52.8,17.93181818181818,Night,1.743979721166033,31.272727272727273,0.609375,1
2025-05-28,7.5,3.33,3.87,7.2,2.28,16m 32s,Cajé,1,1,34.4302899,-119.8601508,34.425317675129044,-119.7066449776383,2,Wednesday,False,False,16.533333333333335,8.274193548387094,Morning,3.1578947368421058,26.129032258064512,0.5375,0
2025-05-28,8.0,3.6000000000000005,4.05,7.65,3.53,19m 51s,Jack in the Box (6875 Hollister Ave),1,1,34.4358295,-119.8276389,34.4299362,-119.8687794,2,Wednesday,False,False,19.85,10.670025188916874,Morning,2.1671388101983005,23.123425692695218,0.5294117647058824,0
2025-05-28,9.5,6.11,6.96,13.07,11.74,24m 24s,Spudnuts Donuts,1,1,34.4158583,-119.6767938,34.41522297202897,-119.85615521855476,2,Wednesday,False,False,24.4,28.8688524590164,Morning,1.113287904599659,32.13934426229508,0.5325172149961744,0
2025-05-28,18.0,4.779999999999999,5.75,10.53,6.86,22m 10s,Mesa Burger (315 Meigs Road),6,1,34.4458145,-119.6652602,34.4009025,-119.7225921,2,Wednesday,False,False,22.166666666666668,18.568421052631574,Evening,1.5349854227405246,28.50225563909774,0.5460588793922128,0
2025-05-28,18.0,5.2299999999999995,5.79,11.02,4.1,13m 27s,Habit Burger & Grill (216 South Milpas Street),6,1,34.4279799,-119.7211213,34.41952679236872,-119.67594926149704,2,Wednesday,False,False,13.45,18.28996282527881,Evening,2.6878048780487807,49.159851301115246,0.5254083484573503,0
2025-05-28,18.5,11.96,5.55,17.51,16.7,59m 27s,Edomasa,12,2,34.4221319,-119.702667,34.4359536,-119.7254267,2,Wednesday,False,False,59.45,16.854499579478553,Evening,1.048502994011976,17.671993271656856,0.3169617361507709,0
2025-05-28,20.0,3.0199999999999996,16.96,19.98,3.53,20m 20s,California Pizza Kitchen (719 Paseo Nuevo),6,1,34.4350604,-119.7506675,34.4188553,-119.7005545,2,Wednesday,False,False,20.333333333333332,10.416393442622953,Evening,5.660056657223796,58.95737704918034,0.8488488488488489,1
2025-05-28,20.0,4.2,5.86,10.06,5.38,19m 44s,Taqueria La Unica,6,1,34.4187276,-119.7237773,34.4401724,-119.7458228,2,Wednesday,False,False,19.733333333333334,16.35810810810811,Evening,1.8698884758364311,30.58783783783784,0.5825049701789264,1
2025-05-28,21.5,6.719999999999999,9.91,16.63,5.65,23m 51s,Wendy's (5724 Hollister Ave),2,2,34.41002982724455,-119.85620315833152,34.4359505,-119.824232,2,Wednesday,False,False,23.85,14.21383647798742,Evening,2.943362831858406,41.83647798742138,0.5959110042092605,1
2025-09-28,0.5,16.48,4.55,21.03,7.96,26m 13s,Santa Barbara Pizza House (515 State St),2,2,34.4287828,-119.7470513,34.4170674,-119.6962842,6,Sunday,True,False,26.216666666666665,18.217418944691673,Night,2.641959798994975,48.12968849332486,0.2163575844032334,1
2025-09-28,1.0,11.179999999999998,10.47,21.65,6.5,38m 27s,Jack in the Box (501 N Milpas St),2,1,34.4279799,-119.7211213,34.4262994,-119.6856795,6,Sunday,True,False,38.45,10.14304291287386,Night,3.3307692307692305,33.78413524057217,0.4836027713625866,1
2025-04-29,7.5,9.0,0.0,9.0,5.09,32 min 48 sec,"Starbucks (State & Victoria, Santa Barbara)",1,1,34.4185728,-119.6799084,34.42407225156649,-119.70583674302095,1,Tuesday,False,False,32.8,9.310975609756095,Morning,1.768172888015717,16.463414634146343,0.0,0
2025-04-29,17.5,3.0199999999999996,4.99,8.01,2.66,18 min 54 sec,Edomasa,6,1,34.4434336,-119.7525048,34.43619233892461,-119.72536888860704,1,Tuesday,False,False,18.9,8.444444444444445,Afternoon,3.0112781954887216,25.428571428571427,0.6229712858926343,0
2025-04-29,22.0,3.51,2.5,6.01,2.75,14m 27s,Taco Bell (5980 Hollister Ave),1,1,34.4374179,-119.8168,34.4362939,-119.8304545,1,Tuesday,False,False,14.45,11.418685121107266,Night,2.1854545454545455,24.955017301038065,0.415973377703827,1
2025-04-29,23.5,6.029999999999999,2.0,8.03,3.57,18m 38s,Jack in the Box (6875 Hollister Ave),1,1,34.412773786959164,-119.86255824627963,34.4299362,-119.8687794,1,Tuesday,False,False,18.633333333333333,11.495527728085868,Night,2.249299719887955,25.856887298747765,0.24906600249066,1
2025-08-29,8.5,3.13,5.19,8.32,4.5,21m 46s,"Crushcakes & Cafe, E Arrellaga St",1,1,34.444463,-119.6929292,34.4257107,-119.7052518,4,Friday,False,False,21.766666666666666,12.404287901990813,Morning,1.848888888888889,22.93415007656968,0.623798076923077,0
2025-08-29,8.5,3.13,5.19,8.32,4.5,21m 46s,"Crushcakes & Cafe, E Arrellaga St",1,1,34.444463,-119.6929292,34.4257107,-119.7052518,4,Friday,False,False,21.766666666666666,12.404287901990813,Morning,1.848888888888889,22.93415007656968,0.623798076923077,0
